idpersona;cod_materia;aprueba;nombrecolegio;idpais;anio;idtipoalumno;fecha_examen
122666;16225;S;COLEGIO N° 796;54;2023;2;05/12/2023
122666;16258;S;COLEGIO N° 796;54;2023;2;13/07/2023
122666;16259;S;COLEGIO N° 796;54;2023;2;05/12/2023
122666;16261;S;COLEGIO N° 796;54;2023;2;18/12/2023
107339;16258;S;FEDERICO BRANDSEN;54;2023;2;03/10/2023
107339;16259;S;FEDERICO BRANDSEN;54;2023;2;05/12/2023
107339;16261;S;FEDERICO BRANDSEN;54;2023;2;18/12/2023
68666;CSB03;S;SOLDADO MARIO ALMONACID;54;2023;2;07/08/2023
68666;CSB28;S;SOLDADO MARIO ALMONACID;54;2023;2;05/07/2023
108127;TS002;S;COLEGIO N° 798;54;2023;2;22/12/2023
108127;TS004;S;COLEGIO N° 798;54;2023;2;19/12/2023
86220;020;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;01/02/2023
80275;CP001;S;INSTITUTO CAMWY;54;2023;2;14/07/2023
80275;CP002;S;INSTITUTO CAMWY;54;2023;2;07/08/2023
80275;CP003;S;INSTITUTO CAMWY;54;2023;2;07/08/2023
86220;022;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;01/02/2023
80275;CP004;S;INSTITUTO CAMWY;54;2023;2;07/08/2023
80275;CP005;S;INSTITUTO CAMWY;54;2023;2;10/08/2023
86220;A01;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
80275;CP011;S;INSTITUTO CAMWY;54;2023;2;07/08/2023
86220;A02;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
86220;A03;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
80275;CP032;S;INSTITUTO CAMWY;54;2023;2;07/08/2023
86220;A04;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
86220;A05;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
86220;A06;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
86220;A07;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
86220;A08;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;04/08/2023
86220;A09;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
86220;A11;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
86220;A12;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
86220;A14;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
98263;10081;S;PUERTO ARGENTINO;54;2023;9;09/03/2023
86220;A15;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;09/10/2023
98263;11003;S;PUERTO ARGENTINO;54;2023;9;30/11/2023
86220;A16;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;21/12/2023
86220;A17;S;COLEGIO PROVINCIAL NRO 710;54;2023;4;28/03/2023
98263;10081;S;PUERTO ARGENTINO;54;2023;4;09/03/2023
74483;A04;S;COLEGIO NACIONAL DE TRELEW;54;2023;5;02/02/2023
98263;11003;S;PUERTO ARGENTINO;54;2023;4;30/11/2023
115709;FGB02;S;COLEGIO N° 797;54;2023;2;14/07/2023
100912;LEB01;S;COLEGIO N° 746;54;2023;2;03/08/2023
107818;16137;S;PUERTO ARGENTINO;54;2023;4;04/12/2023
76585;FGB01;S;ESCUELA NIVEL POLIMODAL N° 720;54;2023;4;23/11/2023
76585;HIB17;S;ESCUELA NIVEL POLIMODAL N° 720;54;2023;4;25/11/2023
108263;CSB11;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;10/07/2023
108263;CSB14;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;06/12/2023
108263;CSB15;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;30/11/2023
108263;CSB17;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;13/11/2023
108263;CSB18;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;13/07/2023
108263;CSB33;S;COLEGIO UNIVERSITARIO PATAGÓNICO;54;2023;4;08/12/2023
69532;10085-20;S;JULIO CORTAZAR;54;2023;2;12/07/2023
86482;020;S;ESCUELA AGROTECNICA N° 733;54;2023;5;13/02/2023
86482;025;S;ESCUELA AGROTECNICA N° 733;54;2023;5;05/12/2023
86482;026;S;ESCUELA AGROTECNICA N° 733;54;2023;5;07/08/2023
86482;029;S;ESCUELA AGROTECNICA N° 733;54;2023;5;12/12/2023
121841;TU003;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;2;04/12/2023
121841;TU003;S;CABO BOMBERO VOLUNTARIO JUAN MANUEL PASSERINNI;54;2023;2;04/12/2023
122707;16225;S;INSTITUTO DR.MARIANO MORENO;54;2023;2;05/12/2023
122707;16257;S;INSTITUTO DR.MARIANO MORENO;54;2023;2;31/07/2023
122707;16258;S;INSTITUTO DR.MARIANO MORENO;54;2023;2;03/10/2023
122707;16259;S;INSTITUTO DR.MARIANO MORENO;54;2023;2;05/12/2023
122707;16260;S;INSTITUTO DR.MARIANO MORENO;54;2023;2;05/12/2023
122707;16261;S;INSTITUTO DR.MARIANO MORENO;54;2023;2;18/12/2023
108695;11008;S;INSTITUTO MARTIN RIVADAVIA;54;2023;2;23/11/2023
38893;A01;S;OTROS;54;2023;5;11/04/2023
38893;A02;S;OTROS;54;2023;5;11/04/2023
38893;A04;S;OTROS;54;2023;5;11/04/2023
38893;A06;S;OTROS;54;2023;5;11/04/2023
38893;A12;S;OTROS;54;2023;5;11/04/2023
82018;025;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;4;03/08/2023
82018;029;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;4;02/02/2023
82018;030;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;4;18/04/2023
53841;024;S;OTROS;54;2023;4;14/08/2023
53841;025;S;OTROS;54;2023;4;03/08/2023
53841;026;S;OTROS;54;2023;4;07/08/2023
53841;030;S;OTROS;54;2023;4;14/02/2023
53841;031;S;OTROS;54;2023;4;11/12/2023
64248;020;S;INSTITUTO MARIA AUXILIADORA;54;2023;5;02/02/2023
64248;024;S;INSTITUTO MARIA AUXILIADORA;54;2023;5;14/08/2023
64248;025;S;INSTITUTO MARIA AUXILIADORA;54;2023;5;03/08/2023
64248;026;S;INSTITUTO MARIA AUXILIADORA;54;2023;5;07/08/2023
64248;029;S;INSTITUTO MARIA AUXILIADORA;54;2023;5;12/12/2023
64248;030;S;INSTITUTO MARIA AUXILIADORA;54;2023;5;19/12/2023
64248;031;S;INSTITUTO MARIA AUXILIADORA;54;2023;5;11/12/2023
95295;FA007;S;PERITO FRANCISCO MORENO;54;2023;2;12/07/2023
67629;A04;S;PRESIDENTE DE LA NACION DR. ARTURO ILLIA;54;2023;5;02/02/2023
67629;A06;S;PRESIDENTE DE LA NACION DR. ARTURO ILLIA;54;2023;5;16/05/2023
67629;A09;S;PRESIDENTE DE LA NACION DR. ARTURO ILLIA;54;2023;5;10/08/2023
67629;A12;S;PRESIDENTE DE LA NACION DR. ARTURO ILLIA;54;2023;5;14/12/2023
67629;A12;S;PRESIDENTE DE LA NACION DR. ARTURO ILLIA;54;2023;5;15/12/2023
39144;017;S;OTROS;54;2023;4;17/08/2023
39144;029;S;OTROS;54;2023;4;01/02/2023
94577;16257;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;2;29/11/2023
94577;16258;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;2;17/10/2023
94577;16259;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;2;05/12/2023
94577;16260;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;2;15/12/2023
122732;16085;S;DR. PASTOR SCHNEIDER;54;2023;2;16/11/2023
114961;CSB04;S;PERITO FRANCISCO MORENO;54;2023;4;24/04/2023
114961;CSB09;S;PERITO FRANCISCO MORENO;54;2023;4;06/12/2023
114961;CSB10;S;PERITO FRANCISCO MORENO;54;2023;4;14/12/2023
114961;CSB11;S;PERITO FRANCISCO MORENO;54;2023;4;10/07/2023
114961;CSB12;S;PERITO FRANCISCO MORENO;54;2023;4;08/12/2023
122735;GC001;S;INSTITUTO SAUL TABORDA;54;2023;2;29/08/2023
122735;GC005;S;INSTITUTO SAUL TABORDA;54;2023;2;18/12/2023
122735;GC007;S;INSTITUTO SAUL TABORDA;54;2023;2;04/12/2023
114775;FGB01;S;"COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""";54;2023;4;21/11/2023
114775;SOB01;S;"COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""";54;2023;4;11/07/2023
114775;SOB01;S;"COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""";54;2023;2;11/07/2023
114775;FGB01;S;"COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""";54;2023;4;21/11/2023
114775;SOB01;S;"COLEGIO TÉCNICO N° 707 ""CIUDAD DE YAPEYU""";54;2023;4;11/07/2023
122737;HI001;S;CENTRO DE EDUCACION MEDIA NRO.24;54;2023;2;15/08/2023
79045;020;S;OTROS;54;2023;4;11/05/2023
79045;025;S;OTROS;54;2023;4;31/07/2023
79045;026;S;OTROS;54;2023;4;07/08/2023
79045;029;S;OTROS;54;2023;4;21/12/2023
79045;030;S;OTROS;54;2023;4;21/12/2023
79045;031;S;OTROS;54;2023;4;01/02/2023
122748;MA002;S;INSTITUTO SALESIANO DEAN FUNES;54;2023;2;25/08/2023
61163;CE004;S;COLEGIO N° 746;54;2023;2;07/12/2023
61163;CE005;S;COLEGIO N° 746;54;2023;2;01/12/2023
61163;CE007;S;COLEGIO N° 746;54;2023;2;30/11/2023
61163;CE014;S;COLEGIO N° 746;54;2023;2;04/09/2023
61163;CE021;S;COLEGIO N° 746;54;2023;2;04/09/2023
122752;A01;S;PRESIDENTE DE LA NACIÓN DR. ARTURO UMBERTO ILLIA;54;2023;2;08/08/2023
122752;A02;S;PRESIDENTE DE LA NACIÓN DR. ARTURO UMBERTO ILLIA;54;2023;2;28/08/2023
116087;11008;S;ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI;54;2023;4;11/07/2023
116087;11008;S;ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI;54;2023;2;11/07/2023
116087;11008;S;ESCUELA INDUSTRIAL N° 1 GRAL.ENRIQUE MOSCONI;54;2023;2;11/07/2023
30814;HI008;S;OTROS;54;2023;4;07/12/2023
30814;HI008;S;OTROS;54;2023;4;07/12/2023
61698;A01;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/04/2023
61698;A02;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/04/2023
61698;A03;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/04/2023
61698;A04;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/04/2023
61698;A05;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/04/2023
61698;A06;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/04/2023
61698;A07;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/04/2023
61698;A12;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/04/2023
79671;017;S;LEANDRO N.ALEM;54;2023;5;12/05/2023
79671;018;S;LEANDRO N.ALEM;54;2023;5;08/11/2023
79671;028;S;LEANDRO N.ALEM;54;2023;5;07/08/2023
79671;030;S;LEANDRO N.ALEM;54;2023;5;08/08/2023
72408;021;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;23/02/2023
72408;025;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;03/08/2023
72408;029;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;12/12/2023
86595;A15;S;RAQUEL CHATTAH DE BEC;54;2023;5;05/10/2023
86595;A16;S;RAQUEL CHATTAH DE BEC;54;2023;5;20/12/2023
56854;GE009;S;CENTRO DE EDUCACION MEDIA NRO.70 PATAGONIA ARGENTINA;54;2023;5;11/12/2023
56854;GE031;S;CENTRO DE EDUCACION MEDIA NRO.70 PATAGONIA ARGENTINA;54;2023;5;28/02/2023
56854;GE009;S;CENTRO DE EDUCACION MEDIA NRO.70 PATAGONIA ARGENTINA;54;2023;5;11/12/2023
83901;024;S;COLEGIO PROVINCIAL NRO 710;54;2023;5;12/12/2023
83901;029;S;COLEGIO PROVINCIAL NRO 710;54;2023;5;21/12/2023
76178;CP005;S;JULIO CORTAZAR;54;2023;4;16/02/2023
76178;CP015;S;JULIO CORTAZAR;54;2023;4;26/09/2023
76178;CP018;S;JULIO CORTAZAR;54;2023;4;02/06/2023
76178;CP020;S;JULIO CORTAZAR;54;2023;4;02/03/2023
122835;16257;S;ESCUELA DE EDUCACION TECNICA EX NRO. 26;54;2023;2;15/11/2023
122835;16258;S;ESCUELA DE EDUCACION TECNICA EX NRO. 26;54;2023;2;08/08/2023
122835;16259;S;ESCUELA DE EDUCACION TECNICA EX NRO. 26;54;2023;2;05/12/2023
122835;16260;S;ESCUELA DE EDUCACION TECNICA EX NRO. 26;54;2023;2;05/12/2023
63831;028;S;CENTRO DE EDUCACION MEDIA NRO.39;54;2023;5;07/08/2023
121501;CP003;S;ESCUELA DE FORMACIÓN INTEGRAL (C.O.S.E) N° 7713;54;2023;2;13/07/2023
67978;020;S;RAQUEL CHATTAH DE BEC;54;2023;5;02/02/2023
67978;024;S;RAQUEL CHATTAH DE BEC;54;2023;5;14/08/2023
67978;025;S;RAQUEL CHATTAH DE BEC;54;2023;5;03/08/2023
67978;026;S;RAQUEL CHATTAH DE BEC;54;2023;5;07/08/2023
67978;029;S;RAQUEL CHATTAH DE BEC;54;2023;5;12/12/2023
67978;030;S;RAQUEL CHATTAH DE BEC;54;2023;5;19/12/2023
67978;031;S;RAQUEL CHATTAH DE BEC;54;2023;5;11/12/2023
62301;A01;S;LEANDRO N.ALEM;54;2023;5;28/03/2023
62301;A02;S;LEANDRO N.ALEM;54;2023;5;28/03/2023
62301;A03;S;LEANDRO N.ALEM;54;2023;5;28/03/2023
62301;A04;S;LEANDRO N.ALEM;54;2023;5;28/03/2023
62301;A05;S;LEANDRO N.ALEM;54;2023;5;28/03/2023
62301;A06;S;LEANDRO N.ALEM;54;2023;5;28/03/2023
62301;A07;S;LEANDRO N.ALEM;54;2023;5;28/03/2023
62301;A12;S;LEANDRO N.ALEM;54;2023;5;28/03/2023
122842;A01;S;INSTITUTO ARGENTINO DE ENSEÑANZA SUPERIOR;54;2023;2;14/09/2023
122842;A02;S;INSTITUTO ARGENTINO DE ENSEÑANZA SUPERIOR;54;2023;2;07/11/2023
122842;A03;S;INSTITUTO ARGENTINO DE ENSEÑANZA SUPERIOR;54;2023;2;01/12/2023
122842;A04;S;INSTITUTO ARGENTINO DE ENSEÑANZA SUPERIOR;54;2023;2;05/12/2023
48032;028;S;ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA;54;2023;5;02/08/2023
48032;030;S;ESCUELA PROVINCIAL TEC. NRO 748. TTE. CNEL DE LA MARINA LUIS PIEDRABUENA;54;2023;5;19/12/2023
113413;CSB02;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;04/09/2023
113413;CSB02;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;4;04/09/2023
79623;A01;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A02;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A03;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A04;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A05;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A06;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A07;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A08;S;JULIO CORTAZAR;54;2023;5;18/09/2023
79623;A12;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A14;S;JULIO CORTAZAR;54;2023;5;11/04/2023
79623;A17;S;JULIO CORTAZAR;54;2023;5;11/04/2023
76344;A01;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;11/04/2023
76344;A02;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;11/04/2023
76344;A03;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;11/04/2023
76344;A04;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;11/04/2023
76344;A05;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;11/04/2023
76344;A06;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;11/04/2023
76344;A07;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;11/04/2023
76344;A08;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;18/09/2023
76344;A11;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;19/12/2023
76344;A12;S;DOCTOR RENE GERONIMO FAVALORO;54;2023;5;11/04/2023
41790;A08;S;OTROS;54;2023;5;18/09/2023
98557;HIB01;S;COLEGIO SECUNDARIO NRO. 737 (C.R);54;2023;2;15/08/2023
122849;TS004;S;ESCUELA DE EDUCACIÓN SECUNDARIA ORIENTADA N°7729;54;2023;2;20/12/2023
83397;A12;S;INSTITUTO PADRE JUAN MUZIO;54;2023;5;14/07/2023
83397;A14;S;INSTITUTO PADRE JUAN MUZIO;54;2023;5;13/11/2023
83397;A16;S;INSTITUTO PADRE JUAN MUZIO;54;2023;5;20/12/2023
19245;CSB19;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;4;04/12/2023
19245;CSB41;S;ARA PUNTA MÉDANOS  N° 7702;54;2023;4;20/12/2023
122852;FA007;S;COLEGIO N° 770;54;2023;2;12/07/2023
122852;IF001;S;COLEGIO N° 770;54;2023;2;14/07/2023
122852;IF002;S;COLEGIO N° 770;54;2023;2;14/07/2023
122852;IF003;S;COLEGIO N° 770;54;2023;2;14/12/2023
122852;MA008;S;COLEGIO N° 770;54;2023;2;20/12/2023
122852;MA045;S;COLEGIO N° 770;54;2023;2;02/08/2023
122852;MA046;S;COLEGIO N° 770;54;2023;2;15/12/2023
122853;A01;S;ESCUELA  DE NIVEL MEDIO N° 730;54;2023;2;08/08/2023
122853;A02;S;ESCUELA  DE NIVEL MEDIO N° 730;54;2023;2;28/08/2023
122853;A03;S;ESCUELA  DE NIVEL MEDIO N° 730;54;2023;2;07/08/2023
122853;A05;S;ESCUELA  DE NIVEL MEDIO N° 730;54;2023;2;14/12/2023
48577;028;S;OTROS;54;2023;4;02/08/2023
48577;030;S;OTROS;54;2023;4;11/07/2023
102259;16139;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;2;12/07/2023
102259;16272;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;12/12/2023
102259;E0560-23;S;COLEGIO PROV.DE EDUCACION POLIMODAL N° 13 LEOPOLDO LUGONES;54;2023;4;06/07/2023
110867;16258;S;COLEGIO N° 796;54;2023;2;19/12/2023
109040;TMC13;S;ESCUELA DE NIVEL MEDIO N° 734;54;2023;4;26/06/2023
109040;TMC14;S;ESCUELA DE NIVEL MEDIO N° 734;54;2023;4;06/07/2023
109040;TMC15;S;ESCUELA DE NIVEL MEDIO N° 734;54;2023;4;07/07/2023
58037;014;S;LEANDRO N.ALEM;54;2023;5;06/11/2023
58037;030;S;LEANDRO N.ALEM;54;2023;5;01/02/2023
48001;010;S;OTROS;54;2023;5;18/12/2023
48001;A01;S;OTROS;54;2023;5;11/04/2023
48001;A02;S;OTROS;54;2023;5;11/04/2023
48001;A03;S;OTROS;54;2023;5;08/08/2023
48001;A04;S;OTROS;54;2023;5;11/04/2023
48001;A05;S;OTROS;54;2023;5;18/12/2023
48001;A06;S;OTROS;54;2023;5;11/04/2023
48001;A07;S;OTROS;54;2023;5;18/12/2023
48001;A12;S;OTROS;54;2023;5;11/04/2023
1620;10085-20;S;ESCUELA DE NIVEL MEDIO N° 727;54;2023;2;12/07/2023
79224;021;S;FLORENCIO MOLINA CAMPOS;54;2023;5;17/08/2023
122636;CP003;S;ESCUELA NORMAL SUPERIOR REPUBLICA DEL PERU;54;2023;2;13/07/2023
67915;005;S;CENTRO DE EDUCACION MEDIA NRO.72 JOHN F. KENNEDY;54;2023;4;03/05/2023
67915;022;S;CENTRO DE EDUCACION MEDIA NRO.72 JOHN F. KENNEDY;54;2023;4;06/09/2023
67915;028;S;CENTRO DE EDUCACION MEDIA NRO.72 JOHN F. KENNEDY;54;2023;4;30/06/2023
67915;029;S;CENTRO DE EDUCACION MEDIA NRO.72 JOHN F. KENNEDY;54;2023;4;04/12/2023
67915;030;S;CENTRO DE EDUCACION MEDIA NRO.72 JOHN F. KENNEDY;54;2023;4;30/11/2023
122640;16225;S;INSTITUTO I.S.A.D.A.;54;2023;2;05/12/2023
122640;16257;S;INSTITUTO I.S.A.D.A.;54;2023;2;28/08/2023
122640;16258;S;INSTITUTO I.S.A.D.A.;54;2023;2;08/08/2023
122640;16259;S;INSTITUTO I.S.A.D.A.;54;2023;2;05/12/2023
122640;16260;S;INSTITUTO I.S.A.D.A.;54;2023;2;15/12/2023
122644;FA007;S;DR. PASTOR SCHNEIDER;54;2023;2;12/07/2023
122644;IF001;S;DR. PASTOR SCHNEIDER;54;2023;2;14/07/2023
122644;FA007;S;DR. PASTOR SCHNEIDER;54;2023;2;12/07/2023
122644;IF001;S;DR. PASTOR SCHNEIDER;54;2023;2;14/07/2023
81502;A11;S;COLEGIO N° 789;54;2023;5;01/02/2023
122646;FA007;S;CIUDAD DE YAPEYU;54;2023;2;12/07/2023
122646;FA007;S;CIUDAD DE YAPEYU;54;2023;2;12/07/2023
122649;16225;S;DR. PASTOR SCHNEIDER;54;2023;2;05/12/2023
122649;16258;S;DR. PASTOR SCHNEIDER;54;2023;2;14/11/2023
122649;16259;S;DR. PASTOR SCHNEIDER;54;2023;2;05/12/2023
120023;11008;S;COLEGIO N° 735;54;2023;2;27/09/2023
120023;11010;S;COLEGIO N° 735;54;2023;2;28/11/2023
43295;A01;S;OTROS;54;2023;4;11/04/2023
43295;A02;S;OTROS;54;2023;4;11/04/2023
43295;A03;S;OTROS;54;2023;4;11/04/2023
43295;A04;S;OTROS;54;2023;4;11/04/2023
43295;A05;S;OTROS;54;2023;4;11/04/2023
43295;A06;S;OTROS;54;2023;4;11/04/2023
43295;A07;S;OTROS;54;2023;4;11/04/2023
43295;A08;S;OTROS;54;2023;4;08/08/2023
43295;A09;S;OTROS;54;2023;4;11/04/2023
43295;A11;S;OTROS;54;2023;4;11/04/2023
43295;A12;S;OTROS;54;2023;4;11/04/2023
43295;A14;S;OTROS;54;2023;4;11/04/2023
43295;A17;S;OTROS;54;2023;4;11/12/2023
57190;A03;S;RAQUEL CHATTAH DE BEC;54;2023;5;03/08/2023
122755;12002;S;DR. JULIAN RIPA;54;2023;2;01/12/2023
79978;HIB15;S;INSTITUTO CAMWY;54;2023;4;21/11/2023
79978;HIB21;S;INSTITUTO CAMWY;54;2023;4;19/12/2023
79978;HIB22;S;INSTITUTO CAMWY;54;2023;4;12/12/2023
81289;005;S;FLORENCIO MOLINA CAMPOS;54;2023;5;15/03/2023
81289;022;S;FLORENCIO MOLINA CAMPOS;54;2023;5;10/11/2023
81289;025;S;FLORENCIO MOLINA CAMPOS;54;2023;5;03/08/2023
81289;026;S;FLORENCIO MOLINA CAMPOS;54;2023;5;07/08/2023
81289;029;S;FLORENCIO MOLINA CAMPOS;54;2023;5;02/02/2023
122757;16225;S;PUERTO ARGENTINO;54;2023;2;05/12/2023
87516;016;S;DON SANTIAGO ESTRADA;54;2023;5;13/04/2023
87516;020;S;DON SANTIAGO ESTRADA;54;2023;5;10/07/2023
87516;024;S;DON SANTIAGO ESTRADA;54;2023;5;10/11/2023
87516;030;S;DON SANTIAGO ESTRADA;54;2023;5;19/12/2023
87516;031;S;DON SANTIAGO ESTRADA;54;2023;5;11/12/2023
122760;10085-20;S;COLEGIO N° 798;54;2023;2;12/07/2023
75831;A01;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A02;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A03;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A04;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A05;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A06;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A07;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A09;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A11;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
75831;A12;S;TTE. CNEL. DE MARINA LUIS PIEDRABUENA;54;2023;5;11/04/2023
35199;GEB17;S;ALFONSINA STORNI;54;2023;4;19/12/2023
35199;GEB37;S;ALFONSINA STORNI;54;2023;4;19/12/2023
27302;TRP023;S;OTROS;54;2023;5;11/12/2023
122766;FA007;S;INSTITUTO SANTO DOMINGO SAVIO;54;2023;2;12/07/2023
38257;HI021;S;ESCUELA PROVINCIAL N° 751;54;2023;4;23/11/2023
38257;HI021;S;ESCUELA PROVINCIAL N° 751;54;2023;4;23/11/2023
64304;A01;S;OTROS;54;2023;4;28/03/2023
64304;A02;S;OTROS;54;2023;4;28/03/2023
64304;A03;S;OTROS;54;2023;4;28/03/2023
64304;A05;S;OTROS;54;2023;4;28/03/2023
64304;A06;S;OTROS;54;2023;4;28/03/2023
64304;A07;S;OTROS;54;2023;4;28/03/2023
64304;A08;S;OTROS;54;2023;4;04/08/2023
64304;A09;S;OTROS;54;2023;4;28/03/2023
64304;A12;S;OTROS;54;2023;4;28/03/2023
64304;A14;S;OTROS;54;2023;4;08/08/2023
85530;012;S;LEANDRO N.ALEM;54;2023;4;24/02/2023
85530;017;S;LEANDRO N.ALEM;54;2023;4;17/08/2023
85530;030;S;LEANDRO N.ALEM;54;2023;4;06/06/2023
45678;FGB04;S;DON SANTIAGO ESTRADA;54;2023;4;14/07/2023
45678;FGB09;S;DON SANTIAGO ESTRADA;54;2023;4;10/07/2023
45678;HIB16;S;DON SANTIAGO ESTRADA;54;2023;4;07/12/2023
45678;HIB17;S;DON SANTIAGO ESTRADA;54;2023;4;25/11/2023
19986;A02;S;OTROS;54;2023;5;28/08/2023
122771;TU001;S;ESCUELA PROVINCIAL N° 764;54;2023;2;30/11/2023
122771;TU003;S;ESCUELA PROVINCIAL N° 764;54;2023;2;28/12/2023
122771;TU005;S;ESCUELA PROVINCIAL N° 764;54;2023;2;28/11/2023
117156;16225;S;COLEGIO N° 775;54;2023;2;05/12/2023
117156;16258;S;COLEGIO N° 775;54;2023;2;08/08/2023
117156;16259;S;COLEGIO N° 775;54;2023;2;05/12/2023
117156;16261;S;COLEGIO N° 775;54;2023;2;18/12/2023
60634;HI015;S;JULIO CORTAZAR;54;2023;5;07/12/2023
60634;HI020;S;JULIO CORTAZAR;54;2023;5;05/12/2023
60634;HI015;S;JULIO CORTAZAR;54;2023;5;07/12/2023
60634;HIB23;S;JULIO CORTAZAR;54;2023;5;05/12/2023
76032;CS015;S;DON SANTIAGO ESTRADA;54;2023;5;26/06/2023
122772;GE023;S;DR. RENÉ GERÓNIMO FAVALORO;54;2023;2;01/12/2023
122772;GT001;S;DR. RENÉ GERÓNIMO FAVALORO;54;2023;2;27/11/2023
